,year,rank,name,sector,industry,revenues,revchange,profits,prftchange,assets,employees,hqcity,hqstate,newcomer,profitable,ceowoman,jobgrowth,permalink
418,2019,419.0,Medtronic,Health Care,Medical Products and Equipment,29953.0,0.8,3104.0,-22.9,91393.0,98003,Dublin,,no,yes,no,no,https://fortune.com/global500/2019/medtronic/
419,2019,420.0,Kansai Electric Power,Energy,Utilities,29832.5,5.5,1037.9,-24.3,65576.6,32597,Osaka,,no,yes,no,yes,https://fortune.com/global500/2019/kansai-electric-power/
420,2019,421.0,Arrow Electronics,Wholesalers,Wholesalers: Electronics and Office Equipment,29676.8,10.7,716.2,78.2,17784.4,20100,Centennial,Colorado,no,yes,no,yes,https://fortune.com/global500/2019/arrow-electronics/
421,2019,422.0,Philip Morris International,"Food, Beverages & Tobacco",Tobacco,29625.0,3.1,7911.0,31.1,39801.0,77400,New York,New York,no,yes,no,no,https://fortune.com/global500/2019/philip-morris-international/
422,2019,423.0,Koç Holding,Energy,Energy,29592.3,9.2,1143.8,-15.0,23570.7,92631,Istanbul,,no,yes,no,no,https://fortune.com/global500/2019/koc-holding/
423,2019,424.0,Wistron,Technology,"Computers, Office Equipment",29509.5,7.4,162.8,27.5,11032.7,82955,Taipei,,no,yes,no,no,https://fortune.com/global500/2019/wistron/
424,2019,425.0,UniCredit Group,Financials,Banks: Commercial and Savings,29332.3,0.3,4593.7,-25.5,950368.8,86786,Milan,,no,yes,no,no,https://fortune.com/global500/2019/unicredit-group/
425,2019,426.0,Samsung Life Insurance,Financials,"Insurance: Life, Health (stock)",29305.8,3.7,1512.9,46.7,259413.5,5420,Seoul,,no,yes,no,yes,https://fortune.com/global500/2019/samsung-life-insurance/
426,2019,427.0,SAP,Technology,Computer Software,29159.6,10.3,4818.6,6.4,58854.2,96498,Walldorf,,no,yes,no,yes,https://fortune.com/global500/2019/sap/
427,2019,428.0,La Poste,Transportation,"Mail, Package, and Freight Delivery",29149.0,7.3,941.8,-1.8,298904.8,233076,Paris,,no,yes,no,no,https://fortune.com/global500/2019/la-poste/
428,2019,429.0,Northwestern Mutual,Financials,"Insurance: Life, Health (Mutual)",29124.0,-0.7,783.0,-23.0,272167.0,5870,Milwaukee,Wisconsin,no,yes,no,yes,https://fortune.com/global500/2019/northwestern-mutual/
429,2019,430.0,Naturgy Energy Group,Energy,Utilities,29123.0,5.3,-3330.4,-317.2,46441.2,13945,Madrid,,no,no,no,no,https://fortune.com/global500/2019/gas-natural-fenosa/
430,2019,431.0,Migros Group,Food & Drug Stores,Food and Drug Stores,29098.2,2.0,511.3,-2.5,67587.8,79913,Zurich,,no,yes,no,yes,https://fortune.com/global500/2019/migros-group/
431,2019,432.0,Danone,"Food, Beverages & Tobacco",Food Consumer Products,29092.3,4.6,2772.2,0.3,50494.3,105783,Paris,,no,yes,no,yes,https://fortune.com/global500/2019/danone/
432,2019,433.0,Westpac Banking,Financials,Banks: Commercial and Savings,29027.9,1.6,6151.5,1.1,636296.9,35029,Sydney,,no,yes,no,no,https://fortune.com/global500/2019/westpac-banking/
433,2019,434.0,KB Financial Group,Financials,Banks: Commercial and Savings,29000.9,15.8,2782.5,-5.0,429854.2,27040,Seoul,,no,yes,no,yes,https://fortune.com/global500/2019/kb-financial-group/
434,2019,435.0,International Airlines Group,Transportation,Airlines,28803.2,11.2,3404.8,51.0,32042.9,64734,Harmondsworth,,no,yes,no,yes,https://fortune.com/global500/2019/international-airlines-group/
435,2019,436.0,Medipal Holdings,Health Care,Wholesalers: Health Care,28698.5,1.1,309.9,-1.3,14619.2,15623,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/medipal-holdings/
436,2019,437.0,Sumitomo Electric Industries,Motor Vehicles & Parts,Motor Vehicles and Parts,28662.9,3.0,1064.8,-2.0,27588.9,272796,Osaka,,no,yes,no,yes,https://fortune.com/global500/2019/sumitomo-electric-industries/
437,2019,438.0,China Datang,Energy,Energy,28654.9,13.3,323.4,-5.4,108633.2,93800,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/china-datang/
438,2019,439.0,Xinjiang Guanghui Industry Investment,Wholesalers,Trading,28564.0,9.4,137.0,321.8,38415.2,82175,Urumqi,,no,yes,no,yes,https://fortune.com/global500/2019/xinjiang-guanghui-industry-investment/
439,2019,440.0,Subaru,Motor Vehicles & Parts,Motor Vehicles and Parts,28505.4,-7.3,1333.1,-33.0,26951.5,34200,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/subaru/
440,2019,441.0,Anhui Conch Group,Materials,"Building Materials, Glass",28499.0,144.1,1628.9,92.1,27967.9,55380,Wuhu,,yes,yes,no,yes,https://fortune.com/global500/2019/anhui-conch-group/
441,2019,442.0,Huaxia Life Insurance,Financials,"Insurance: Life, Health (Mutual)",28492.8,87.4,398.8,-33.9,74401.5,500000,Beijing,,yes,yes,no,yes,https://fortune.com/global500/2019/huaxia-life-insurance/
442,2019,443.0,CFE,Energy,Utilities,28457.1,9.0,2322.3,-59.3,84234.7,91369,Mexico City,,no,yes,no,yes,https://fortune.com/global500/2019/cfe/
443,2019,444.0,Samsung C&#038;T,Wholesalers,Trading,28319.4,9.3,1556.9,175.1,38009.0,17274,Seoul,,no,yes,no,no,https://fortune.com/global500/2019/samsung-ct/
444,2019,445.0,Adecco Group,Business Services,Diversified Outsourcing Services,28167.1,5.6,540.5,-39.1,11107.7,34000,Zurich,,no,yes,no,no,https://fortune.com/global500/2019/adecco-group/
445,2019,446.0,Randstad,Business Services,Diversified Outsourcing Services,28102.2,7.1,830.8,16.7,11359.1,38820,Diemen,,no,yes,no,yes,https://fortune.com/global500/2019/randstad-holding/
446,2019,447.0,LafargeHolcim,Materials,"Building Materials, Glass",28088.8,5.8,1536.1,,60579.5,77055,Jona,,no,yes,no,no,https://fortune.com/global500/2019/lafargeholcim/
447,2019,448.0,Haier Smart Home,Industrials,"Electronics, Electrical Equip.",27713.6,17.6,1124.8,9.8,24280.1,87447,Qingdao,,no,yes,no,yes,https://fortune.com/global500/2019/qingdao-haier/
448,2019,449.0,INTL FCStone,Financials,Diversified Financials,27622.7,-6.1,55.5,767.2,7824.7,1701,New York,New York,no,yes,no,yes,https://fortune.com/global500/2019/intl-fcstone/
449,2019,450.0,Anglo American,Energy,"Mining, Crude-Oil Production",27610.0,5.2,3549.0,12.1,52196.0,64000,London,,no,yes,no,no,https://fortune.com/global500/2019/anglo-american/
450,2019,451.0,China Taiping Insurance Group,Financials,"Insurance: Life, Health (Mutual)",27485.8,7.4,434.0,-3.4,96189.1,75341,Hong Kong,,no,yes,no,no,https://fortune.com/global500/2019/china-taiping-insurance-group/
451,2019,452.0,Mapfre Group,Financials,Insurance: Property and Casualty (Stock),27423.5,2.3,624.1,-21.0,76913.4,35390,Madrid,,no,yes,no,no,https://fortune.com/global500/2019/mapfre-group/
452,2019,453.0,Chubu Electric Power,Energy,Utilities,27374.1,6.3,716.3,6.7,54102.5,30321,Nagoya,,no,yes,no,no,https://fortune.com/global500/2019/chubu-electric-power/
453,2019,454.0,PBF Energy,Energy,Petroleum Refining,27186.1,24.8,128.3,-69.1,8005.4,3266,Parsippany,New Jersey,yes,yes,no,yes,https://fortune.com/global500/2019/pbf-energy/
454,2019,455.0,Cathay Life Insurance,Financials,"Insurance: Life, Health (stock)",27183.4,-5.6,1001.5,-16.0,207944.9,38694,Taipei,,no,yes,no,no,https://fortune.com/global500/2019/cathay-life-insurance/
455,2019,456.0,Financière de l&#8217;Odet,Media,Entertainment,27172.7,31.5,144.1,-65.4,61194.7,81003,Paris,,yes,yes,no,no,https://fortune.com/global500/2019/financiere-de-lodet/
456,2019,457.0,Australia &#038; New Zealand Banking Group,Financials,Banks: Commercial and Savings,27147.9,3.3,4863.4,-0.3,681894.2,39924,Docklands,,no,yes,no,no,https://fortune.com/global500/2019/australia-new-zealand-banking-group/
457,2019,458.0,East Japan Railway,Transportation,Railroads,27076.1,1.7,2662.6,2.1,75537.0,85718,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/east-japan-railway/
458,2019,459.0,OMV Group,Energy,Petroleum Refining,27061.3,18.7,1789.1,195.0,42246.4,20231,Vienna,,yes,yes,no,no,https://fortune.com/global500/2019/omv-group/
459,2019,460.0,Raytheon,Aerospace & Defense,Aerospace and Defense,27058.0,6.7,2909.0,43.7,31864.0,67000,Waltham,Massachusetts,no,yes,no,yes,https://fortune.com/global500/2019/raytheon/
460,2019,461.0,TongLing Nonferrous Metals Group,Materials,Metals,26846.7,15.3,-70.2,,12668.5,24848,Tongling,,yes,no,no,no,https://fortune.com/global500/2019/tongling-nonferrous-metals-group/
461,2019,462.0,Shanxi LuAn Mining Group,Energy,"Mining, Crude-Oil Production",26840.5,12.8,1.2,139.0,35084.4,100637,Changzhi,,no,yes,no,yes,https://fortune.com/global500/2019/shanxi-luan-mining-group/
462,2019,463.0,CJ Corp.,Retailing,Specialty Retailers,26835.7,12.8,250.9,-38.8,28439.1,64832,Seoul,,no,yes,no,yes,https://fortune.com/global500/2019/cj-corp/
463,2019,464.0,Datong Coal Mine Group,Energy,"Mining, Crude-Oil Production",26697.6,12.7,-181.8,-372.0,49898.2,156268,Datong,,no,no,no,no,https://fortune.com/global500/2019/datong-coal-mine-group/
464,2019,465.0,Shanxi Coking Coal Group,Energy,"Mining, Crude-Oil Production",26692.8,18.2,141.6,19.3,49288.0,199872,Taiyuan,,yes,yes,no,no,https://fortune.com/global500/2019/shanxi-coking-coal-group/
465,2019,466.0,Nokia,Technology,Network and Other Communications Equipment,26628.1,2.1,-401.3,,45167.9,103083,Espoo,,no,no,no,yes,https://fortune.com/global500/2019/nokia/
466,2019,467.0,Heineken Holding,"Food, Beverages & Tobacco",Beverages,26608.1,7.2,1134.1,3.0,47955.7,85610,Amsterdam,,no,yes,no,yes,https://fortune.com/global500/2019/heineken-holding/
467,2019,468.0,Xiaomi,Technology,Internet Services and Retailing,26443.5,55.9,2049.1,,21152.7,16683,Beijing,,yes,yes,no,yes,https://fortune.com/global500/2019/xiaomi/
468,2019,469.0,Yangquan Coal Industry Group,Energy,"Mining, Crude-Oil Production",26290.1,10.5,-131.1,,34909.5,129150,Yangquan,,no,no,no,no,https://fortune.com/global500/2019/yangquan-coal-industry-group/
469,2019,470.0,NEC,Technology,Information Technology Services,26277.0,2.4,362.5,-12.4,26661.6,110595,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/nec/
470,2019,471.0,Fubon Financial Holding,Financials,"Insurance: Life, Health (stock)",26276.5,6.4,1583.4,-11.0,251010.5,45174,Taipei,,no,yes,no,yes,https://fortune.com/global500/2019/fubon-financial-holding/
471,2019,472.0,Kraft Heinz,"Food, Beverages & Tobacco",Food Consumer Products,26268.0,0.7,-10192.0,-193.2,103461.0,38000,Pittsburgh,Pennsylvania,no,no,no,no,https://fortune.com/global500/2019/kraft-heinz/
472,2019,473.0,Hailiang Group,Wholesalers,Trading,26251.0,9.1,237.6,-11.5,8036.4,19510,Hangzhou,,yes,yes,no,yes,https://fortune.com/global500/2019/hailiang-group/
473,2019,474.0,Flex,Technology,Semiconductors and Other Electronic Components,26210.5,3.0,93.4,-78.2,13499.4,200000,Singapore,,no,yes,yes,no,https://fortune.com/global500/2019/flex/
474,2019,475.0,Xinxing Cathay International Group,Materials,Metals,26207.9,-15.7,103.6,-76.4,20671.3,52024,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/xinxing-cathay-international-group/
475,2019,476.0,Emirates Group,Transportation,Airlines,26147.7,5.3,237.1,-68.8,34687.8,60282,Dubai,,no,yes,no,no,https://fortune.com/global500/2019/emirates-group/
476,2019,477.0,Ceconomy,Retailing,Specialty Retailers,26129.4,6.9,-252.2,-120.8,9842.9,53954,Düsseldorf,,no,no,no,no,https://fortune.com/global500/2019/metro/
477,2019,478.0,Michelin,Motor Vehicles & Parts,Motor Vehicles and Parts,25996.7,5.0,1979.1,3.3,33659.1,111117,Clermont-Ferrand,,no,yes,no,yes,https://fortune.com/global500/2019/michelin/
478,2019,479.0,National Australia Bank,Financials,Banks: Commercial and Savings,25942.7,5.7,4220.6,4.9,583429.3,33283,Docklands,,no,yes,no,no,https://fortune.com/global500/2019/national-australia-bank/
479,2019,480.0,Mondelez International,"Food, Beverages & Tobacco",Food Consumer Products,25938.0,0.2,3381.0,15.7,62729.0,80000,Deerfield,Illinois,no,yes,no,no,https://fortune.com/global500/2019/mondelez-international/
480,2019,481.0,Adidas,Apparel,Apparel,25920.0,5.1,2008.6,62.4,17844.5,57016,Herzogenaurach,,no,yes,no,yes,https://fortune.com/global500/2019/adidas/
481,2019,482.0,Shanxi Jincheng Anthracite Coal Mining Group,Energy,"Mining, Crude-Oil Production",25844.7,4.8,52.6,-8.2,40137.8,128795,Jincheng,,no,yes,no,no,https://fortune.com/global500/2019/shanxi-jincheng-anthracite-coal-mining-group/
482,2019,483.0,Rabobank Group,Financials,Banks: Commercial and Savings,25823.3,8.4,2235.2,31.4,674869.5,41861,Utrecht,,no,yes,no,no,https://fortune.com/global500/2019/rabobank-group/
483,2019,484.0,Henan Energy &#038; Chemical,Energy,"Mining, Crude-Oil Production",25781.9,8.8,-133.3,,39328.4,171334,Zhengzhou,,no,no,no,no,https://fortune.com/global500/2019/henan-energy-chemical/
484,2019,485.0,China General Technology,Engineering & Construction,"Engineering, Construction",25779.1,11.0,442.7,7.8,25230.8,34752,Beijing,,yes,yes,no,no,https://fortune.com/global500/2019/china-general-technology/
485,2019,486.0,U.S. Bancorp,Financials,Banks: Commercial and Savings,25775.0,7.4,7096.0,14.1,467374.0,75772,Minneapolis,Minnesota,no,yes,no,yes,https://fortune.com/global500/2019/u-s-bancorp/
486,2019,487.0,Macy&#8217;s,Retailing,General Merchandisers,25739.0,3.6,1108.0,-28.4,19194.0,130000,Cincinnati,Ohio,no,yes,no,no,https://fortune.com/global500/2019/macys/
487,2019,488.0,Fomento Económico Mexicano,"Food, Beverages & Tobacco",Beverages,25679.0,5.5,1247.3,-44.4,29270.3,297073,Monterrey,,no,yes,no,yes,https://fortune.com/global500/2019/fomento-economico-mexicano/
488,2019,489.0,Dollar General,Retailing,Specialty Retailers,25625.0,9.2,1589.5,3.3,13204.0,135000,Goodlettsville,Tennessee,yes,yes,no,yes,https://fortune.com/global500/2019/dollar-general/
489,2019,490.0,LG Chem,Chemicals,Chemicals,25617.3,12.7,1338.5,-22.2,25942.6,33694,Seoul,,yes,yes,no,yes,https://fortune.com/global500/2019/lg-chem/
490,2019,491.0,Onex,Financials,Diversified Financials,25606.0,-2.6,-663.0,-127.7,45417.0,217000,"Toronto, Ontario",,no,no,no,yes,https://fortune.com/global500/2019/onex/
491,2019,492.0,Formosa Petrochemical,Energy,Petroleum Refining,25462.8,24.1,1993.4,-24.3,13201.8,5285,Mailiao,,yes,yes,no,yes,https://fortune.com/global500/2019/formosa-petrochemical/
492,2019,493.0,Safran,Aerospace & Defense,Aerospace and Defense,25191.9,24.4,1514.2,-72.0,46428.7,92639,Paris,,yes,yes,no,yes,https://fortune.com/global500/2019/safran/
493,2019,494.0,Achmea,Financials,"Insurance: Life, Health (Mutual)",25180.1,1.2,370.6,52.9,93515.7,13714,Zeist,,no,yes,no,no,https://fortune.com/global500/2019/achmea/
494,2019,495.0,Rajesh Exports,Wholesalers,Trading,25142.6,-13.7,184.8,-5.9,4163.8,383,Bengaluru,,no,yes,no,yes,https://fortune.com/global500/2019/rajesh-exports/
495,2019,496.0,Nucor,Materials,Metals,25067.3,23.8,2360.8,79.0,17920.6,26300,Charlotte,North Carolina,yes,yes,no,yes,https://fortune.com/global500/2019/nucor/
496,2019,497.0,Bank of Montreal,Financials,Banks: Commercial and Savings,25002.7,16.5,4235.1,3.6,589481.4,45454,"Toronto, Ontario",,yes,yes,no,yes,https://fortune.com/global500/2019/bank-of-montreal/
497,2019,498.0,Taikang Insurance Group,Financials,"Insurance: Life, Health (Mutual)",24931.7,3.6,1794.6,6.6,117398.3,57406,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/taikang-insurance-group/
498,2019,499.0,Ultrapar Holdings,Energy,Pipelines,24816.0,-1.0,314.8,-36.2,7870.2,17034,São Paulo,,no,yes,no,yes,https://fortune.com/global500/2019/ultrapar-holdings/
499,2019,500.0,Air Liquide,Chemicals,Chemicals,24796.6,7.1,2494.2,0.6,47983.8,66000,Paris,,yes,yes,no,yes,https://fortune.com/global500/2019/air-liquide/
